alpha,P_total_nM,time_h,target_fraction,degradation_pct
0.01,0.03548133892335755,2.0,0.9999929631588677,0.0007036841132346261
0.01,0.03548133892335755,2.25,0.9999920835568912,0.0007916443108824112
0.01,0.03548133892335755,2.5,0.999991203955618,0.0008796044381975676
0.01,0.03548133892335755,2.75,0.9999903243550482,0.0009675644951800955
0.01,0.03548133892335755,3.0,0.9999894447551817,0.0010555244818299947
0.01,0.03548133892335755,3.25,0.9999885651560185,0.0011434843981472653
0.01,0.03548133892335755,3.5,0.9999876855575587,0.0012314442441319073
0.01,0.03548133892335755,3.75,0.9999868059598023,0.0013194040197728185
0.01,0.03548133892335755,4.0,0.9999859263627491,0.0014073637250922033
0.01,0.03548133892335755,4.25,0.9999850467663993,0.0014953233600678573
0.01,0.03548133892335755,4.5,0.9999841671707528,0.0015832829247219848
0.01,0.03548133892335755,4.75,0.9999832875758097,0.0016712424190323816
0.01,0.03548133892335755,5.0,0.9999824079815699,0.0017592018430101497
0.01,0.03548133892335755,5.25,0.9999815283880334,0.0018471611966552892
0.01,0.03548133892335755,5.5,0.9999806487952003,0.0019351204799678001
0.01,0.03548133892335755,5.75,0.9999797692030705,0.0020230796929476824
0.01,0.03548133892335755,6.0,0.999978889611644,0.002111038835594936
0.01,0.03548133892335755,6.25,0.9999780100209209,0.002198997907909561
0.01,0.03548133892335755,6.5,0.9999771304309012,0.0022869569098804554
0.01,0.03548133892335755,6.75,0.9999762508415847,0.0023749158415298233
0.01,0.03548133892335755,7.0,0.9999753712529715,0.0024628747028465625
0.01,0.03548133892335755,7.25,0.9999744916650618,0.002550833493819571
0.01,0.03548133892335755,7.5,0.9999736120778553,0.002638792214471053
0.01,0.03548133892335755,7.75,0.9999727324913522,0.002726750864778804
0.01,0.03548133892335755,8.0,0.9999718529055523,0.002814709444765029
0.01,0.03548133892335755,8.25,0.9999709733204559,0.002902667954407523
0.01,0.03548133892335755,8.5,0.9999700937360627,0.0029906263937284905
0.01,0.03548133892335755,8.75,0.9999692141523729,0.0030785847627057272
0.01,0.03548133892335755,9.0,0.9999683345693865,0.0031665430613503354
0.01,0.03548133892335755,9.25,0.9999674549871033,0.003254501289673417
0.01,0.03548133892335755,9.5,0.9999665754055235,0.003342459447652768
0.01,0.03548133892335755,9.75,0.999965695824647,0.0034304175352994903
0.01,0.03548133892335755,10.0,0.9999648162444738,0.0035183755526246863
0.01,0.03548133892335755,10.25,0.9999639366650039,0.0036063334996061513
0.01,0.03548133892335755,10.5,0.9999630570862375,0.003694291376254988
0.01,0.03548133892335755,10.75,0.9999621775081742,0.003782249182582298
0.01,0.03548133892335755,11.0,0.9999612979308143,0.003870206918565877
0.01,0.03548133892335755,11.25,0.9999604183541577,0.00395816458422793
0.01,0.03548133892335755,11.5,0.9999595387782045,0.004046122179546252
0.01,0.03548133892335755,11.75,0.9999586592029546,0.004134079704543048
0.01,0.03548133892335755,12.0,0.999957779628408,0.0042220371591961126
0.01,0.03548133892335755,12.25,0.9999569000545647,0.004309994543527651
0.01,0.03548133892335755,12.5,0.9999560204814248,0.004397951857515459
0.01,0.03548133892335755,12.75,0.9999551409089882,0.00448590910118174
0.01,0.03548133892335755,13.0,0.999954261337255,0.00457386627450429
0.01,0.03548133892335755,13.25,0.999953381766225,0.004661823377505314
0.01,0.03548133892335755,13.5,0.9999525021958983,0.0047497804101737096
0.01,0.03548133892335755,13.75,0.9999516226262749,0.004837737372509476
0.01,0.03548133892335755,14.0,0.9999507430573549,0.0049256942645126145
0.01,0.03548133892335755,14.25,0.9999498634891383,0.005013651086172022
0.01,0.03548133892335755,14.5,0.9999489839216249,0.005101607837509903
0.01,0.03548133892335755,14.75,0.9999481043548147,0.005189564518526257
0.01,0.03548133892335755,15.0,0.999947224788708,0.005277521129198881
0.01,0.03548133892335755,15.25,0.9999463452233046,0.005365477669538876
0.01,0.03548133892335755,15.5,0.9999454656586045,0.005453434139546243
0.01,0.03548133892335755,15.75,0.9999445860946077,0.005541390539232083
0.01,0.03548133892335755,16.0,0.9999437065313143,0.005629346868574192
0.01,0.03548133892335755,16.25,0.999942826968724,0.005717303127594775
0.01,0.03548133892335755,16.5,0.9999419474068372,0.005805259316282729
0.01,0.03548133892335755,16.75,0.9999410678456536,0.005893215434638055
0.01,0.03548133892335755,17.0,0.9999401882851734,0.005981171482660752
0.01,0.03548133892335755,17.25,0.9999393087253965,0.0060691274603508205
0.01,0.03548133892335755,17.5,0.9999384291663229,0.00615708336770826
0.01,0.03548133892335755,17.75,0.9999375496079527,0.006245039204733072
0.01,0.03548133892335755,18.0,0.9999366700502856,0.0063329949714363565
0.01,0.03548133892335755,18.25,0.999935790493322,0.0064209506677959105
0.01,0.03548133892335755,18.5,0.9999349109370617,0.006508906293833938
0.01,0.03548133892335755,18.75,0.9999340313815046,0.006596861849539337
0.01,0.03548133892335755,19.0,0.9999331518266509,0.006684817334912108
0.01,0.03548133892335755,19.25,0.9999322722725005,0.006772772749952249
0.01,0.03548133892335755,19.5,0.9999313927190534,0.006860728094659763
0.01,0.03548133892335755,19.75,0.9999305131663095,0.0069486833690457495
0.01,0.03548133892335755,20.0,0.9999296336142691,0.0070366385730880054
0.01,0.03548133892335755,20.25,0.9999287540629319,0.007124593706808735
0.01,0.03548133892335755,20.5,0.999927874512298,0.007212548770196836
0.01,0.03548133892335755,20.75,0.9999269949623675,0.007300503763252308
0.01,0.03548133892335755,21.0,0.9999261154131401,0.0073884586859862544
0.01,0.03548133892335755,21.25,0.9999252358646162,0.00747641353837647
0.01,0.03548133892335755,21.5,0.9999243563167955,0.007564368320445158
0.01,0.03548133892335755,21.75,0.9999234767696782,0.0076523230321812186
0.01,0.03548133892335755,22.0,0.9999225972232642,0.00774027767358465
0.01,0.03548133892335755,22.25,0.9999217176775534,0.007828232244655453
0.01,0.03548133892335755,22.5,0.9999208381325461,0.007916186745393627
0.01,0.03548133892335755,22.75,0.9999199585882419,0.008004141175810275
0.01,0.03548133892335755,23.0,0.9999190790446411,0.008092095535894295
0.01,0.03548133892335755,23.25,0.9999181995017435,0.008180049825645686
0.01,0.03548133892335755,23.5,0.9999173199595494,0.008268004045064448
0.01,0.03548133892335755,23.75,0.9999164404180584,0.008355958194161683
0.01,0.03548133892335755,24.0,0.9999155608772707,0.00844391227292629
0.01,0.039810717055349734,0.0,1.0,0.0
0.01,0.039810717055349734,0.25,0.9999990130770459,9.869229541381586e-05
0.01,0.039810717055349734,0.5,0.9999980261549771,0.0001973845022873455
0.01,0.039810717055349734,0.75,0.9999970392337939,0.0002960766206094867
0.01,0.039810717055349734,1.0,0.999996052313496,0.0003947686504024439
0.01,0.039810717055349734,1.25,0.9999950653940836,0.0004934605916440127
0.01,0.039810717055349734,1.5,0.9999940784755565,0.0005921524443452952
0.01,0.039810717055349734,1.75,0.9999930915579149,0.0006908442085062916
0.01,0.039810717055349734,2.0,0.9999921046411588,0.0007895358841158995
0.01,0.039810717055349734,2.25,0.9999911177252881,0.0008882274711852212
0.01,0.039810717055349734,2.5,0.9999901308103027,0.0009869189697253589
0.01,0.039810717055349734,2.75,0.999989143896203,0.0010856103797030059
0.01,0.039810717055349734,3.0,0.9999881569829885,0.001184301701151469
0.01,0.039810717055349734,3.25,0.9999871700706594,0.0012829929340596458
0.01,0.039810717055349734,3.5,0.9999861831592158,0.0013816840784164341
0.01,0.039810717055349734,3.75,0.9999851962486577,0.0014803751342329363
0.01,0.039810717055349734,4.0,0.9999842093389848,0.0015790661015202545
0.01,0.039810717055349734,4.25,0.9999832224301974,0.0016777569802561842
0.01,0.039810717055349734,4.5,0.9999822355222956,0.0017764477704407255
0.01,0.039810717055349734,4.75,0.999981248615279,0.0018751384720960829
0.01,0.039810717055349734,5.0,0.999980261709148,0.0019738290852000517
0.01,0.039810717055349734,5.25,0.9999792748039023,0.0020725196097748366
0.01,0.039810717055349734,5.5,0.999978287899542,0.002171210045798233
0.01,0.039810717055349734,5.75,0.9999773009960672,0.0022699003932813433
0.01,0.039810717055349734,6.0,0.9999763140934778,0.0023685906522241673
0.01,0.039810717055349734,6.25,0.9999753271917737,0.002467280822626705
0.01,0.039810717055349734,6.5,0.9999743402909551,0.0025659709044889567
0.01,0.039810717055349734,6.75,0.9999733533910219,0.002664660897810922
0.01,0.039810717055349734,7.0,0.9999723664919741,0.0027633508025926012
0.01,0.039810717055349734,7.25,0.9999713795938118,0.002862040618822892
0.01,0.039810717055349734,7.5,0.9999703926965348,0.0029607303465239987
0.01,0.039810717055349734,7.75,0.9999694058001433,0.003059419985673717
0.01,0.039810717055349734,8.0,0.9999684189046372,0.003158109536283149
0.01,0.039810717055349734,8.25,0.9999674320100164,0.003256798998363397
0.01,0.039810717055349734,8.5,0.9999664451162811,0.003355488371892257
0.01,0.039810717055349734,8.75,0.9999654582234312,0.0034541776568808302
0.01,0.039810717055349734,9.0,0.9999644713314667,0.0035528668533291174
0.01,0.039810717055349734,9.25,0.9999634844403876,0.0036515559612371185
0.01,0.039810717055349734,9.5,0.999962497550194,0.0037502449806048332
0.01,0.039810717055349734,9.75,0.9999615106608857,0.003848933911432262
0.01,0.039810717055349734,10.0,0.9999605237724628,0.003947622753719404
0.01,0.039810717055349734,10.25,0.9999595368849252,0.004046311507477363
0.01,0.039810717055349734,10.5,0.9999585499982732,0.0041450001726839325
0.01,0.039810717055349734,10.75,0.9999575631125065,0.004243688749350216
0.01,0.039810717055349734,11.0,0.9999565762276252,0.004342377237476214
0.01,0.039810717055349734,11.25,0.9999555893436294,0.004441065637061925
0.01,0.039810717055349734,11.5,0.9999546024605189,0.00453975394810735
0.01,0.039810717055349734,11.75,0.9999536155782939,0.004638442170612489
0.01,0.039810717055349734,12.0,0.9999526286969542,0.004737130304577342
0.01,0.039810717055349734,12.25,0.9999516418165,0.004835818350001908
0.01,0.039810717055349734,12.5,0.9999506549369311,0.004934506306886188
0.01,0.039810717055349734,12.75,0.9999496680582477,0.005033194175230182
0.01,0.039810717055349734,13.0,0.9999486811804497,0.00513188195503389
0.01,0.039810717055349734,13.25,0.9999476943035369,0.005230569646308414
0.01,0.039810717055349734,13.5,0.9999467074275097,0.005329257249031549
0.01,0.039810717055349734,13.75,0.9999457205523679,0.0054279447632143984
0.01,0.039810717055349734,14.0,0.9999447336781113,0.005526632188868064
0.01,0.039810717055349734,14.25,0.9999437468047402,0.005625319525981443
0.01,0.039810717055349734,14.5,0.9999427599322546,0.005724006774543433
0.01,0.039810717055349734,14.75,0.9999417730606542,0.00582269393457624
0.01,0.039810717055349734,15.0,0.9999407861899393,0.00592138100606876
0.01,0.039810717055349734,15.25,0.9999397993201098,0.006020067989020994
0.01,0.039810717055349734,15.5,0.9999388124511657,0.006118754883432942
0.01,0.039810717055349734,15.75,0.999937825583107,0.006217441689304604
0.01,0.039810717055349734,16.0,0.9999368387159336,0.006316128406635979
0.01,0.039810717055349734,16.25,0.9999358518496456,0.0064148150354381706
0.01,0.039810717055349734,16.5,0.9999348649842431,0.006513501575688974
0.01,0.039810717055349734,16.75,0.9999338781197259,0.006612188027410593
0.01,0.039810717055349734,17.0,0.9999328912560941,0.0067108743905919255
0.01,0.039810717055349734,17.25,0.9999319043933478,0.00680956066522187
0.01,0.039810717055349734,17.5,0.9999309175314867,0.0069082468513337325
0.01,0.039810717055349734,17.75,0.9999299306705111,0.007006932948894207
0.01,0.039810717055349734,18.0,0.9999289438104209,0.007105618957914395
0.01,0.039810717055349734,18.25,0.999927956951216,0.007204304878405399
0.01,0.039810717055349734,18.5,0.9999269700928964,0.0073029907103561165
0.01,0.039810717055349734,18.75,0.9999259832354623,0.007401676453766548
0.01,0.039810717055349734,19.0,0.9999249963789136,0.007500362108636693
0.01,0.039810717055349734,19.25,0.9999240095232503,0.0075990476749665525
0.01,0.039810717055349734,19.5,0.9999230226684724,0.0076977331527561255
0.01,0.039810717055349734,19.75,0.9999220358145798,0.007796418542016514
0.01,0.039810717055349734,20.0,0.9999210489615726,0.007895103842736617
0.01,0.039810717055349734,20.25,0.9999200621094508,0.007993789054916434
0.01,0.039810717055349734,20.5,0.9999190752582143,0.008092474178567066
0.01,0.039810717055349734,20.75,0.9999180884078633,0.00819115921366631
0.01,0.039810717055349734,21.0,0.9999171015583976,0.00828984416023637
0.01,0.039810717055349734,21.25,0.9999161147098173,0.008388529018266144
0.01,0.039810717055349734,21.5,0.9999151278621224,0.008487213787755632
0.01,0.039810717055349734,21.75,0.9999141410153128,0.008585898468715936
0.01,0.039810717055349734,22.0,0.9999131541693886,0.008684583061135953
0.01,0.039810717055349734,22.25,0.9999121673243498,0.008783267565015684
0.01,0.039810717055349734,22.5,0.9999111804801964,0.00888195198035513
0.01,0.039810717055349734,22.75,0.9999101936369283,0.00898063630716539
0.01,0.039810717055349734,23.0,0.9999092067945456,0.009079320545435365
0.01,0.039810717055349734,23.25,0.9999082199530483,0.009178004695165054
0.01,0.039810717055349734,23.5,0.9999072331124365,0.009276688756354456
0.01,0.039810717055349734,23.75,0.9999062462727099,0.009375372729014675
0.01,0.039810717055349734,24.0,0.9999052594338687,0.009474056613134607
0.01,0.04466835921509633,0.0,1.0,0.0
0.01,0.04466835921509633,0.25,0.9999988926706105,0.00011073293895158542
0.01,0.04466835921509633,0.5,0.9999977853423355,0.0002214657664478814
0.01,0.04466835921509633,0.75,0.9999966780151753,0.0003321984824666835
0.01,0.04466835921509633,1.0,0.9999955706891297,0.0004429310870301961
0.01,0.04466835921509633,1.25,0.9999944633641987,0.0005536635801273171
0.01,0.04466835921509633,1.5,0.9999933560403824,0.0006643959617580464
0.01,0.04466835921509633,1.75,0.9999922487176808,0.000775128231922384
0.01,0.04466835921509633,2.0,0.9999911413960937,0.0008858603906314322
0.01,0.04466835921509633,2.25,0.9999900340756214,0.0009965924378629865
0.01,0.04466835921509633,2.5,0.9999889267562636,0.0011073243736392513
0.01,0.04466835921509633,2.75,0.9999878194380205,0.0012180561979491245
0.01,0.04466835921509633,3.0,0.9999867121208921,0.001328787910792606
0.01,0.04466835921509633,3.25,0.9999856048048783,0.0014395195121696958
0.01,0.04466835921509633,3.5,0.9999844974899791,0.0015502510020914961
0.01,0.04466835921509633,3.75,0.9999833901761945,0.0016609823805469048
0.01,0.04466835921509633,4.0,0.9999822828635246,0.0017717136475359219
0.01,0.04466835921509633,4.25,0.9999811755519694,0.0018824448030585472
0.01,0.04466835921509633,4.5,0.9999800682415287,0.001993175847125883
0.01,0.04466835921509633,4.75,0.9999789609322027,0.0021039067797268274
0.01,0.04466835921509633,5.0,0.9999778536239914,0.00221463760086138
0.01,0.04466835921509633,5.25,0.9999767463168947,0.002325368310529541
0.01,0.04466835921509633,5.5,0.9999756390109126,0.0024360989087424123
0.01,0.04466835921509633,5.75,0.9999745317060451,0.002546829395488892
0.01,0.04466835921509633,6.0,0.9999734244022923,0.00265755977076898
0.01,0.04466835921509633,6.25,0.9999723170996542,0.0027682900345826766
0.01,0.04466835921509633,6.5,0.9999712097981306,0.0028790201869410836
0.01,0.04466835921509633,6.75,0.9999701024977217,0.002989750227833099
0.01,0.04466835921509633,7.0,0.9999689951984273,0.003100480157269825
0.01,0.04466835921509633,7.25,0.9999678879002476,0.003211209975240159
0.01,0.04466835921509633,7.5,0.9999667806031826,0.0033219396817441016
0.01,0.04466835921509633,7.75,0.9999656733072321,0.0034326692767927547
0.01,0.04466835921509633,8.0,0.9999645660123962,0.003543398760375016
0.01,0.04466835921509633,8.25,0.9999634587186751,0.003654128132490886
0.01,0.04466835921509633,8.5,0.9999623514260685,0.003764857393151466
0.01,0.04466835921509633,8.75,0.9999612441345765,0.003875586542345655
0.01,0.04466835921509633,9.0,0.9999601368441993,0.003986315580073452
0.01,0.04466835921509633,9.25,0.9999590295549365,0.004097044506345959
0.01,0.04466835921509633,9.5,0.9999579222667885,0.004207773321152075
0.01,0.04466835921509633,9.75,0.999956814979755,0.0043185020245029015
0.01,0.04466835921509633,10.0,0.9999557076938361,0.004429230616387336
0.01,0.04466835921509633,10.25,0.9999546004090318,0.004539959096816482
0.01,0.04466835921509633,10.5,0.9999534931253422,0.004650687465779235
0.01,0.04466835921509633,10.75,0.9999523858427671,0.004761415723286699
0.01,0.04466835921509633,11.0,0.9999512785613067,0.004872143869327772
0.01,0.04466835921509633,11.25,0.999950171280961,0.004982871903902453
0.01,0.04466835921509633,11.5,0.9999490640017298,0.005093599827021844
0.01,0.04466835921509633,11.75,0.9999479567236133,0.005204327638674844
0.01,0.04466835921509633,12.0,0.9999468494466113,0.005315055338872554
0.01,0.04466835921509633,12.25,0.9999457421707239,0.005425782927614975
0.01,0.04466835921509633,12.5,0.9999446348959511,0.005536510404891004
