alpha,Kd_E_nM,Kd_T_nM,peak_EPT_nM,optimal_total_P_nM
1.0,31.622776601683793,0.1,55.679265685664305,101.77827941003892
1.0,39.810717055349734,0.1,52.151237436296555,101.99526231496888
1.0,50.11872336272725,0.1,48.496740422276794,102.23872113856834
1.0,63.095734448019364,0.1,44.74854268820938,102.51188643150958
1.0,79.43282347242821,0.1,40.94610286968424,102.81838293126447
1.0,100.0,0.1,37.134708656434796,103.16227766016839
1.0,125.89254117941675,0.1,33.36393044670095,103.54813389233576
1.0,158.48931924611142,0.1,29.685387576030003,103.98107170553499
1.0,199.52623149688807,0.1,26.14994674580113,104.46683592150963
1.0,251.18864315095823,0.1,22.80461275381196,105.01187233627272
1.0,316.22776601683796,0.1,19.689492770960573,105.6234132519035
1.0,398.1071705534973,0.1,16.835270586865096,106.30957344480194
1.0,501.18723362727246,0.1,14.261580247406515,107.07945784384138
1.0,630.9573444801937,0.1,11.976515582213063,107.94328234724283
1.0,794.3282347242822,0.1,9.977292068189021,108.91250938133746
1.0,1000.0,0.1,8.251859009185706,110.0
1.0,0.1,0.12589254117941673,93.51096053462717,100.11220184543019
1.0,0.12589254117941673,0.12589254117941673,93.15105186673489,100.12589254117941
1.0,0.15848931924611134,0.12589254117941673,92.74890569252173,100.14125375446227
1.0,0.19952623149688797,0.12589254117941673,92.29979547888372,100.15848931924612
1.0,0.251188643150958,0.12589254117941673,91.79852559950648,100.1778279410039
1.0,0.31622776601683794,0.12589254117941673,91.2394007358267,100.19952623149689
1.0,0.3981071705534973,0.12589254117941673,90.6161979368273,100.22387211385683
1.0,0.5011872336272724,0.12589254117941673,89.92214311045632,100.25118864315095
1.0,0.6309573444801934,0.12589254117941673,89.14989422658016,100.28183829312644
1.0,0.7943282347242815,0.12589254117941673,88.29153412174435,100.31622776601684
1.0,1.0,0.12589254117941673,87.33857651952151,100.35481338923357
1.0,1.2589254117941675,0.12589254117941673,86.28198972220605,100.39810717055349
1.0,1.584893192461114,0.12589254117941673,85.11224338697038,100.44668359215096
1.0,1.9952623149688797,0.12589254117941673,83.819384855181,100.50118723362728
1.0,2.511886431509581,0.12589254117941673,82.39315261810495,100.56234132519035
1.0,3.1622776601683795,0.12589254117941673,80.82313560314886,100.6309573444802
1.0,3.981071705534973,0.12589254117941673,79.09898793131626,100.70794578438414
1.0,5.011872336272725,0.12589254117941673,77.21070944079422,100.79432823472428
1.0,6.309573444801933,0.12589254117941673,75.14900231560672,100.89125093813375
1.0,7.943282347242818,0.12589254117941673,72.9057132097218,101.0
1.0,10.0,0.12589254117941673,70.47436778747702,101.12201845430197
1.0,12.589254117941675,0.12589254117941673,67.85079993763695,101.25892541179417
1.0,15.848931924611142,0.12589254117941673,65.0338702648603,101.41253754462275
1.0,19.952623149688808,0.12589254117941673,62.02625698047737,101.58489319246112
1.0,25.11886431509582,0.12589254117941673,58.83528630331192,101.77827941003892
1.0,31.622776601683793,0.12589254117941673,55.473748705912136,101.99526231496887
1.0,39.810717055349734,0.12589254117941673,51.96062255327347,102.23872113856834
1.0,50.11872336272725,0.12589254117941673,48.32160032731319,102.51188643150958
1.0,63.095734448019364,0.12589254117941673,44.58928963771382,102.81838293126445
1.0,79.43282347242821,0.12589254117941673,40.80294952333014,103.16227766016837
1.0,100.0,0.12589254117941673,37.00763274896299,103.54813389233576
1.0,125.89254117941675,0.12589254117941673,33.25264810773242,103.98107170553496
1.0,158.48931924611142,0.12589254117941673,29.58934051002957,104.46683592150964
1.0,199.52623149688807,0.12589254117941673,26.068307877683477,105.01187233627273
1.0,251.18864315095823,0.12589254117941673,22.736313038938007,105.62341325190349
1.0,316.22776601683796,0.12589254117941673,19.633268731652503,106.30957344480194
1.0,398.1071705534973,0.12589254117941673,16.78972836829956,107.0794578438414
1.0,501.18723362727246,0.12589254117941673,14.225268635397347,107.94328234724283
1.0,630.9573444801937,0.12589254117941673,11.94799862292009,108.91250938133747
1.0,794.3282347242822,0.12589254117941673,9.95521234665374,110.00000000000001
1.0,1000.0,0.12589254117941673,8.234985125979994,111.22018454301964
1.0,0.1,0.15848931924611134,93.10723295188254,100.12589254117941
1.0,0.12589254117941673,0.15848931924611134,92.74890569252173,100.14125375446227
1.0,0.15848931924611134,0.15848931924611134,92.34852815199831,100.15848931924612
1.0,0.19952623149688797,0.15848931924611134,91.9013951599313,100.1778279410039
1.0,0.251188643150958,0.15848931924611134,91.40233467707056,100.19952623149689
1.0,0.31622776601683794,0.15848931924611134,90.8456773694358,100.22387211385683
1.0,0.3981071705534973,0.15848931924611134,90.22522883738208,100.25118864315095
1.0,0.5011872336272724,0.15848931924611134,89.53424626563525,100.28183829312644
1.0,0.6309573444801934,0.15848931924611134,88.76542176513065,100.31622776601684
1.0,0.7943282347242815,0.15848931924611134,87.91087528490914,100.35481338923357
1.0,1.0,0.15848931924611134,86.96216069215563,100.3981071705535
1.0,1.2589254117941675,0.15848931924611134,85.9102894559005,100.44668359215096
1.0,1.584893192461114,0.15848931924611134,84.74577732171697,100.50118723362728
1.0,1.9952623149688797,0.15848931924611134,83.45872041368308,100.56234132519035
1.0,2.511886431509581,0.15848931924611134,82.03890830659839,100.6309573444802
1.0,3.1622776601683795,0.15848931924611134,80.47598270345637,100.70794578438414
1.0,3.981071705534973,0.15848931924611134,78.75965130998787,100.79432823472428
1.0,5.011872336272725,0.15848931924611134,76.87996713238326,100.89125093813374
1.0,6.309573444801933,0.15848931924611134,74.82768345935996,101.0
1.0,7.943282347242818,0.15848931924611134,72.59469383519958,101.12201845430197
1.0,10.0,0.15848931924611134,70.17456386106186,101.25892541179417
1.0,12.589254117941675,0.15848931924611134,67.56315700960548,101.41253754462275
1.0,15.848931924611142,0.15848931924611134,64.75934901367643,101.58489319246112
1.0,19.952623149688808,0.15848931924611134,61.765813964371404,101.77827941003892
1.0,25.11886431509582,0.15848931924611134,58.589849337129856,101.99526231496887
1.0,31.622776601683793,0.15848931924611134,55.244186532628625,102.23872113856834
1.0,39.810717055349734,0.15848931924611134,51.747708930158076,102.51188643150957
1.0,50.11872336272725,0.15848931924611134,48.12597334724244,102.81838293126447
1.0,63.095734448019364,0.15848931924611134,44.41140807933954,103.16227766016837
1.0,79.43282347242821,0.15848931924611134,40.643049228627994,103.54813389233576
1.0,100.0,0.15848931924611134,36.86568731359877,103.98107170553497
1.0,125.89254117941675,0.15848931924611134,33.128339245265,104.46683592150961
1.0,158.48931924611142,0.15848931924611134,29.482043884761378,105.01187233627273
1.0,199.52623149688807,0.15848931924611134,25.977099516752673,105.6234132519035
1.0,251.18864315095823,0.15848931924611134,22.659999306590628,106.30957344480194
1.0,316.22776601683796,0.15848931924611134,19.570439358945833,107.07945784384138
1.0,398.1071705534973,0.15848931924611134,16.738827844948197,107.94328234724281
1.0,501.18723362727246,0.15848931924611134,14.184677553848035,108.91250938133746
1.0,630.9573444801937,0.15848931924611134,11.916114568247473,109.99999999999997
1.0,794.3282347242822,0.15848931924611134,9.930520391754753,111.22018454301964
1.0,1000.0,0.15848931924611134,8.216110748238771,112.58925411794169
1.0,0.1,0.19952623149688797,92.65635480428462,100.14125375446227
1.0,0.12589254117941673,0.19952623149688797,92.29979547888372,100.15848931924612
1.0,0.15848931924611134,0.19952623149688797,91.9013951599313,100.1778279410039
1.0,0.19952623149688797,0.19952623149688797,91.45647255186206,100.19952623149689
1.0,0.251188643150958,0.19952623149688797,90.9598819747767,100.22387211385683
1.0,0.31622776601683794,0.19952623149688797,90.40598313163726,100.25118864315095
1.0,0.3981071705534973,0.19952623149688797,89.78861352589549,100.28183829312644
1.0,0.5011872336272724,0.19952623149688797,89.10106528803202,100.31622776601684
1.0,0.6309573444801934,0.19952623149688797,88.33606867166448,100.35481338923357
1.0,0.7943282347242815,0.19952623149688797,87.48578508401316,100.3981071705535
1.0,1.0,0.19952623149688797,86.54181323123565,100.44668359215096
1.0,1.2589254117941675,0.19952623149688797,85.4952127914965,100.50118723362728
1.0,1.584893192461114,0.19952623149688797,84.33655097426478,100.56234132519035
1.0,1.9952623149688797,0.19952623149688797,83.0559783658453,100.6309573444802
1.0,2.511886431509581,0.19952623149688797,81.6433415591676,100.70794578438414
1.0,3.1622776601683795,0.19952623149688797,80.08834114795297,100.79432823472428
1.0,3.981071705534973,0.19952623149688797,78.38074461137981,100.89125093813374
1.0,5.011872336272725,0.19952623149688797,76.51066423864509,101.0
1.0,6.309573444801933,0.19952623149688797,74.46891026797937,101.12201845430197
1.0,7.943282347242818,0.19952623149688797,72.24742845360238,101.25892541179417
1.0,10.0,0.19952623149688797,69.83982880524107,101.41253754462275
1.0,12.589254117941675,0.19952623149688797,67.24200760541841,101.58489319246112
1.0,15.848931924611142,0.19952623149688797,64.45285721845558,101.77827941003892
1.0,19.952623149688808,0.19952623149688797,61.47504684299951,101.99526231496887
1.0,25.11886431509582,0.19952623149688797,58.315841548990974,102.23872113856834
1.0,31.622776601683793,0.19952623149688797,54.98790646829977,102.51188643150957
1.0,39.810717055349734,0.19952623149688797,51.510018641041626,102.81838293126444
1.0,50.11872336272725,0.19952623149688797,47.907583193404285,103.16227766016837
1.0,63.095734448019364,0.19952623149688797,44.21282810503808,103.54813389233576
1.0,79.43282347242821,0.19952623149688797,40.46454061442385,103.98107170553497
1.0,100.0,0.19952623149688797,36.70721868107044,104.46683592150964
1.0,125.89254117941675,0.19952623149688797,32.98955377840031,105.01187233627272
1.0,158.48931924611142,0.19952623149688797,29.362243703395162,105.62341325190349
1.0,199.52623149688807,0.19952623149688797,25.875252965508835,106.30957344480196
1.0,251.18864315095823,0.19952623149688797,22.574774450368814,107.07945784384137
1.0,316.22776601683796,0.19952623149688797,19.500263097584615,107.94328234724281
1.0,398.1071705534973,0.19952623149688797,16.681965415440008,108.91250938133746
1.0,501.18723362727246,0.19952623149688797,14.13932307117469,110.00000000000001
1.0,630.9573444801937,0.19952623149688797,11.880481047867258,111.22018454301963
1.0,794.3282347242822,0.19952623149688797,9.902918217045375,112.58925411794169
1.0,1000.0,0.19952623149688797,8.19500660360661,114.12537544622755
1.0,0.1,0.251188643150958,92.15310936856142,100.15848931924612
1.0,0.12589254117941673,0.251188643150958,91.79852559950648,100.1778279410039
1.0,0.15848931924611134,0.251188643150958,91.40233467707056,100.19952623149689
1.0,0.19952623149688797,0.251188643150958,90.9598819747767,100.22387211385683
1.0,0.251188643150958,0.251188643150958,90.46605125541913,100.25118864315095
1.0,0.31622776601683794,0.251188643150958,89.91523465330218,100.28183829312644
1.0,0.3981071705534973,0.251188643150958,89.30130530173558,100.31622776601684
1.0,0.5011872336272724,0.251188643150958,88.61759435577846,100.35481338923357
1.0,0.6309573444801934,0.251188643150958,87.85687465948723,100.39810717055349
1.0,0.7943282347242815,0.251188643150958,87.01135390737488,100.44668359215096
1.0,1.0,0.251188643150958,86.07268086091698,100.50118723362726
1.0,1.2589254117941675,0.251188643150958,85.03196900762624,100.56234132519035
1.0,1.584893192461114,0.251188643150958,83.87984298893454,100.6309573444802
1.0,1.9952623149688797,0.251188643150958,82.60651415636215,100.70794578438414
1.0,2.511886431509581,0.251188643150958,81.20189270377517,100.79432823472428
1.0,3.1622776601683795,0.251188643150958,79.65574489459928,100.89125093813375
1.0,3.981071705534973,0.251188643150958,77.95790483685059,101.0
1.0,5.011872336272725,0.251188643150958,76.09855086992478,101.12201845430197
1.0,6.309573444801933,0.251188643150958,74.06855664134164,101.25892541179417
1.0,7.943282347242818,0.251188643150958,71.85992598349186,101.41253754462275
1.0,10.0,0.251188643150958,69.4663182323442,101.58489319246112
1.0,12.589254117941675,0.251188643150958,66.88366600536222,101.77827941003892
1.0,15.848931924611142,0.251188643150958,64.11087990183931,101.99526231496887
1.0,19.952623149688808,0.251188643150958,61.1506232977904,102.23872113856834
1.0,25.11886431509582,0.251188643150958,58.01012471493206,102.51188643150958
1.0,31.622776601683793,0.251188643150958,54.70197495030627,102.81838293126445
1.0,39.810717055349734,0.251188643150958,51.24483203282457,103.16227766016839
1.0,50.11872336272725,0.251188643150958,47.663931555096454,103.54813389233576
1.0,63.095734448019364,0.251188643150958,43.991277845372856,103.98107170553499
1.0,79.43282347242821,0.251188643150958,40.26538051532085,104.46683592150964
1.0,100.0,0.251188643150958,36.530411382814236,105.01187233627272
1.0,125.89254117941675,0.251188643150958,32.83469935330904,105.62341325190349
1.0,158.48931924611142,0.251188643150958,29.22856245568553,106.30957344480191
1.0,199.52623149688807,0.251188643150958,25.761593724015018,107.07945784384138
1.0,251.18864315095823,0.251188643150958,22.479651977657987,107.94328234724281
1.0,316.22776601683796,0.251188643150958,19.421923933695535,108.91250938133744
1.0,398.1071705534973,0.251188643150958,16.618476329596042,110.0
1.0,501.18723362727246,0.251188643150958,14.088671740615668,111.22018454301964
1.0,630.9573444801937,0.251188643150958,11.840676145073777,112.58925411794168
1.0,794.3282347242822,0.251188643150958,9.872076667104217,114.12537544622757
1.0,1000.0,0.251188643150958,8.17141915951332,115.84893192461112
1.0,0.1,0.31622776601683794,91.59177808355443,100.1778279410039
1.0,0.12589254117941673,0.31622776601683794,91.2394007358267,100.19952623149689
1.0,0.15848931924611134,0.31622776601683794,90.8456773694358,100.22387211385683
1.0,0.19952623149688797,0.31622776601683794,90.40598313163726,100.25118864315095
1.0,0.251188643150958,0.31622776601683794,89.91523465330218,100.28183829312644
1.0,0.31622776601683794,0.31622776601683794,89.36786027047478,100.31622776601684
1.0,0.3981071705534973,0.31622776601683794,88.7577728852095,100.35481338923357
1.0,0.5011872336272724,0.31622776601683794,88.07834720616589,100.3981071705535
1.0,0.6309573444801934,0.31622776601683794,87.32240360544027,100.44668359215096
1.0,0.7943282347242815,0.31622776601683794,86.48220142445285,100.50118723362728
1.0,1.0,0.31622776601683794,85.54944526770758,100.56234132519035
1.0,1.2589254117941675,0.31622776601683794,84.51530864359836,100.6309573444802
1.0,1.584893192461114,0.31622776601683794,83.37048024245014,100.70794578438414
1.0,1.9952623149688797,0.31622776601683794,82.10523916600513,100.79432823472428
1.0,2.511886431509581,0.31622776601683794,80.70956650009455,100.89125093813374
1.0,3.1622776601683795,0.31622776601683794,79.17330168104837,101.0
