id,initial_drug_M,time_s,E_free_M,EI_M,covalent_M,free_drug_M,GSH_adduct_M,cleared_drug_M
W03,4.641588833612782e-08,18990.0,5.632303407454107e-09,6.88024199855233e-11,4.298894172537158e-09,2.4328615640169588e-09,2.732958305901311e-08,1.228574712055186e-08
W03,4.641588833612782e-08,19080.0,5.6354284802924126e-09,6.875095992643439e-11,4.295820559757941e-09,2.4296853927384034e-09,2.729375355055701e-08,1.2327877873124821e-08
W03,4.641588833612782e-08,19170.0,5.6385537641533706e-09,6.869952451415991e-11,4.292746711309258e-09,2.426513626079778e-09,2.725797484919071e-08,1.2369953625010702e-08
W03,4.641588833612782e-08,19260.0,5.641679228492334e-09,6.864811347791472e-11,4.289672658006539e-09,2.4233462578939107e-09,2.7222246854246564e-08,1.2411974452479684e-08
W03,4.641588833612782e-08,19350.0,5.644804845804517e-09,6.859672658366284e-11,4.286598427588609e-09,2.420183282000333e-09,2.7186569468220185e-08,1.2453940431711823e-08
W03,4.641588833612782e-08,19440.0,5.647930587060506e-09,6.854536357749682e-11,4.283524049338786e-09,2.417024692254551e-09,2.7150942592170343e-08,1.2495851638763434e-08
W03,4.641588833612782e-08,19530.0,5.651056423894099e-09,6.849402421279299e-11,4.280449551869897e-09,2.4138704825147467e-09,2.711536612792369e-08,1.2537708149583481e-08
W03,4.641588833612782e-08,19620.0,5.6541823291292884e-09,6.84427082567606e-11,4.277374962590741e-09,2.410720646633709e-09,2.7079839978605725e-08,1.2579510040017676e-08
W03,4.641588833612782e-08,19710.0,5.6573082762645425e-09,6.83914154840542e-11,4.274300308228192e-09,2.4075751784666074e-09,2.704436404812092e-08,1.2621257385804838e-08
W03,4.641588833612782e-08,19800.0,5.660434239441683e-09,6.834014567639829e-11,4.271225614858707e-09,2.404434071871397e-09,2.700893824112124e-08,1.2662950262576866e-08
W03,4.641588833612782e-08,19890.0,5.663560194152611e-09,6.828889863174125e-11,4.268150907192436e-09,2.4012973206966375e-09,2.697356246371981e-08,1.2704588745863987e-08
W03,4.641588833612782e-08,19980.0,5.6666861170118e-09,6.823767416134391e-11,4.265076208803645e-09,2.3981649187852504e-09,2.6938236623261062e-08,1.2746172911093312e-08
W03,4.641588833612782e-08,20070.0,5.669811983512893e-09,6.818647206083257e-11,4.262001544403063e-09,2.3950368600126903e-09,2.690296062605512e-08,1.2787702833572907e-08
W03,4.641588833612782e-08,20160.0,5.672937770539475e-09,6.813529214265221e-11,4.258926937294662e-09,2.391913138243967e-09,2.6867734379913326e-08,1.2829178588510007e-08
W03,4.641588833612782e-08,20250.0,5.676063455537504e-09,6.808413422540525e-11,4.25585241021388e-09,2.3887937473476503e-09,2.6832557793312428e-08,1.2870600251005248e-08
W03,4.641588833612782e-08,20340.0,5.679189016489122e-09,6.803299813353981e-11,4.252777985354127e-09,2.3856786811961924e-09,2.679743077536807e-08,1.2911967896052684e-08
W03,4.641588833612782e-08,20430.0,5.682314431913597e-09,6.798188369738047e-11,4.249703684365813e-09,2.382567933665836e-09,2.6762353235835646e-08,1.2953281598539934e-08
W03,4.641588833612782e-08,20520.0,5.685439682679619e-09,6.793079077601666e-11,4.246629526521153e-09,2.3794614986084593e-09,2.6727325086938144e-08,1.2994541433260836e-08
W03,4.641588833612782e-08,20610.0,5.688564747566509e-09,6.78797192013084e-11,4.243555533208972e-09,2.3763593699202496e-09,2.669234623888896e-08,1.3035747474885118e-08
W03,4.641588833612782e-08,20700.0,5.691689606830874e-09,6.782866882291283e-11,4.240481724323002e-09,2.3732615414863778e-09,2.665741660348924e-08,1.3076899797983082e-08
W03,4.641588833612782e-08,20790.0,5.694814241197512e-09,6.777763949556925e-11,4.237408119283708e-09,2.3701680071965488e-09,2.6622536093109952e-08,1.3117998477018833e-08
W03,4.641588833612782e-08,20880.0,5.697938631837467e-09,6.772663107884122e-11,4.2343347370604816e-09,2.3670787609452585e-09,2.6587704620669716e-08,1.3159043586350317e-08
W03,4.641588833612782e-08,20970.0,5.701062760346098e-09,6.767564343685855e-11,4.2312615961938324e-09,2.3639937966320558e-09,2.655292209961253e-08,1.3200035200229333e-08
W03,4.641588833612782e-08,21060.0,5.7041866098508245e-09,6.762467645167015e-11,4.228188713674295e-09,2.360913108146815e-09,2.6518188445022756e-08,1.3240973392809073e-08
W03,4.641588833612782e-08,21150.0,5.707310163177266e-09,6.757373000115564e-11,4.225116106798369e-09,2.35783668939403e-09,2.648350357177896e-08,1.3281858238132099e-08
W03,4.641588833612782e-08,21240.0,5.710433402943781e-09,6.752280396017068e-11,4.222043793072838e-09,2.354764534291526e-09,2.6448867394648927e-08,1.332268981013115e-08
W03,4.641588833612782e-08,21330.0,5.713556312627201e-09,6.74718982133936e-11,4.218971789136196e-09,2.351696636756293e-09,2.6414279829362335e-08,1.3363468182636394e-08
W03,4.641588833612782e-08,21420.0,5.71667887607848e-09,6.742101264949623e-11,4.215900111248813e-09,2.3486329907108793e-09,2.637974079212306e-08,1.3404193429372364e-08
W03,4.641588833612782e-08,21510.0,5.719801077504501e-09,6.737014716093097e-11,4.212828775311359e-09,2.3455735900835997e-09,2.6345250199590697e-08,1.3444865623958025e-08
W03,4.641588833612782e-08,21600.0,5.722922901449865e-09,6.731930164371788e-11,4.2097577968832065e-09,2.3425184288087447e-09,2.6310807968862124e-08,1.3485484839906816e-08
W03,3.162277660168379e-07,0.0,1e-08,0.0,0.0,3.162277660168379e-07,0.0,0.0
W03,3.162277660168379e-07,90.0,2.6636856282535977e-09,2.9432659435318937e-09,4.39304842832006e-09,2.2825938749719458e-07,7.600290312328231e-08,4.62916102461454e-09
W03,3.162277660168379e-07,180.0,1.864509918422784e-09,1.5284978865108487e-09,6.606992195175494e-09,1.6989094171955247e-07,1.3015094642783772e-07,8.050387787870424e-09
W03,3.162277660168379e-07,270.0,1.4038568458000173e-09,8.680834021942865e-10,7.728059752114796e-09,1.2825165818002429e-07,1.6876658830128915e-07,1.0613376381324384e-08
W03,3.162277660168379e-07,360.0,1.1354087261092698e-09,5.404808854428698e-10,8.324110388556963e-09,9.850468641629746e-08,1.9629481269651737e-07,1.256367563013222e-08
W03,3.162277660168379e-07,450.0,9.801074236253144e-10,3.677926267562405e-10,8.652099949727548e-09,7.723172188945259e-08,2.1590010319447588e-07,1.407604835653461e-08
W03,3.162277660168379e-07,540.0,8.937035039775512e-10,2.71376120639131e-10,8.834920375492419e-09,6.200672936516112e-08,2.2983961520092686e-07,1.5275124954727303e-08
W03,3.162277660168379e-07,630.0,8.504268457642185e-10,2.1474910088714248e-10,8.93482405345774e-09,5.110289181394921e-08,2.39725397248124e-07,1.624990380052881e-08
W03,3.162277660168379e-07,720.0,8.346330595664234e-10,1.8012408448113787e-10,8.98524285606154e-09,4.328864641483417e-08,2.467097571053513e-07,1.7063995556218758e-08
W03,3.162277660168379e-07,810.0,8.364415222347565e-10,1.5836806266872775e-10,9.005190415205616e-09,3.768447020068061e-08,2.516168451682387e-07,1.776289217015319e-08
W03,3.162277660168379e-07,900.0,8.493978521415737e-10,1.4453078145279494e-10,9.00607136651473e-09,3.366169436905334e-08,2.550363292267251e-07,1.837914027320091e-08
W03,3.162277660168379e-07,990.0,8.691792844347279e-10,1.3577491149845633e-10,8.995045804175912e-09,3.077070151450312e-08,2.5739021307546363e-07,1.8936030711305716e-08
